gene	transcript	UniProt_id	mean_am_pathogenicity	mean_am_pathogenicity_bin	exp_lof	mean_phylop	mean_phylop_bin	oe_lof_upper	oe_lof_upper_bin	loeuf_low_powered
GSTP1	ENST00000398606	P09211	0.459529860380265	3	12.324	1.41832458972931	5	0.853	4	FALSE
DNPEP	ENST00000273075	Q9ULA0	0.459517889242358	3	26.13	2.37421417236328	2	0.93	4	FALSE
ZNF596	ENST00000398612	Q8TC21	0.459496333710656	3	18.01	0.136996448040009	9	1.544	8	FALSE
SEZ6L2	ENST00000308713	Q6UXD5	0.459485582018373	3	40.251	2.41787672042847	2	0.421	1	FALSE
EPB41	ENST00000373798	P11171	0.459406598766561	3	49.147	2.04175019264221	3	0.519	2	FALSE
TSC2	ENST00000219476	P49815	0.459385031803687	3	85.448	3.36184906959534	0	0.074	0	FALSE
MORC2	ENST00000397641	Q9Y6X9	0.459383902946476	3	65.009	2.31623458862305	2	0.202	0	FALSE
KANSL2	ENST00000420613	Q9H9L4	0.459378638380524	3	24.507	2.95769429206848	1	0.374	1	FALSE
SC5D	ENST00000392789	O75845	0.459342434644593	3	12.253	1.75557661056519	4	0.966	5	FALSE
OTX1	ENST00000282549	P32242	0.459333390933192	3	10.714	2.12926316261292	3	0.443	1	FALSE
MED15	ENST00000263205	Q96RN5	0.459316250909527	3	54.536	2.47134590148926	2	0.241	0	FALSE
ATAT1	ENST00000376485	Q5SQI0	0.459310345801633	3	28.926	2.17087054252625	3	0.757	3	FALSE
LPGAT1	ENST00000366996	Q92604	0.459302685475368	3	20.831	2.60616636276245	2	0.302	1	FALSE
FKBP10	ENST00000321562	Q96AY3	0.45921120385331	3	24.309	2.24761939048767	2	0.85	4	FALSE
XXYLT1	ENST00000310380	Q8NBI6	0.459195224283196	3	10.656	1.51120352745056	4	1.111	5	FALSE
GRWD1	ENST00000253237	Q9BQ67	0.459165046792318	3	20.319	0.386752665042877	8	0.773	3	FALSE
LRRC8B	ENST00000439853	Q6P9F7	0.459157060444756	3	25.251	1.6127849817276	4	0.249	0	FALSE
HHIP	ENST00000296575	Q96QV1	0.459147967069044	3	31.727	1.75596177577972	4	0.331	1	FALSE
EPHA8	ENST00000166244	P29322	0.459134249308336	3	47.431	2.33676338195801	2	0.712	3	FALSE
CNR1	ENST00000428600	P21554	0.459086898413816	3	10.459	4.87020587921143	0	0.602	2	FALSE
C1GALT1	ENST00000223122	Q9NS00	0.459044663541138	3	13.502	1.19307959079742	6	0.466	2	FALSE
LRFN4	ENST00000309602	Q6PJG9	0.45902462722891	3	12.248	1.25275456905365	5	0.387	1	FALSE
XRCC6	ENST00000405878	P12956	0.459010809527357	3	28.937	3.06405401229858	1	0.218	0	FALSE
STC1	ENST00000290271	P52823	0.458940560073192	3	11.162	2.47860407829285	2	0.695	3	FALSE
MAPK8IP2	ENST00000329492	Q13387	0.458907656344018	3	29.742	1.05967223644257	6	0.1	0	FALSE
ENTPD4	ENST00000358689	Q9Y227	0.458826442988277	3	40.022	1.27688217163086	5	1.017	5	FALSE
PLAG1	ENST00000429357	Q6DJT9	0.458792764677153	3	15.884	4.50980138778687	0	0.188	0	FALSE
FBLN1	ENST00000327858	P23142	0.458735030630464	3	38.902	2.54116368293762	2	0.338	1	FALSE
WNT16	ENST00000222462	Q9UBV4	0.458709328401409	3	15.537	1.46020269393921	5	1.172	6	FALSE
ACMSD	ENST00000356140	Q8TDX5	0.458701757966818	3	20.704	3.64973926544189	0	1.116	5	FALSE
USP35	ENST00000529308	Q9P2H5	0.458672646044968	3	33.559	1.96593940258026	3	0.724	3	FALSE
CIR1	ENST00000342016	Q86X95	0.458587297187427	3	23.312	2.75323271751404	1	0.991	5	FALSE
KIAA0895L	ENST00000290881	Q68EN5	0.458563381344087	3	20.144	1.46534836292267	5	0.717	3	FALSE
HELZ	ENST00000358691	P42694	0.458544015772088	3	98.505	2.38200163841248	2	0.048	0	FALSE
ANXA6	ENST00000354546	P08133	0.458441899962659	3	40.693	2.7461359500885	1	0.714	3	FALSE
SMYD5	ENST00000389501	Q6GMV2	0.458435730476673	3	25.262	2.43097615242004	2	0.571	2	FALSE
DNAH12	ENST00000351747	Q6ZR08	0.458432503134594	3	143.59	3.63121342658997	0	0.8	4	FALSE
ZNF70	ENST00000341976	Q9UC06	0.458344261006776	3	16.303	-0.000930693815462291	9	0.806	4	FALSE
TMEM245	ENST00000374586	Q9H330	0.458341423880461	3	43.014	1.53708040714264	4	0.593	2	FALSE
SH3GL3	ENST00000427482	Q99963	0.458296780964387	3	21.113	2.86551547050476	1	0.803	4	FALSE
ST3GAL4	ENST00000526727	Q11206	0.4582850838801	3	19.499	1.86324977874756	3	0.607	2	FALSE
PTPRO	ENST00000281171	Q16827	0.45826459777996	3	63.823	2.56400752067566	2	0.474	2	FALSE
CPD	ENST00000225719	O75976	0.458260881538907	3	61.65	2.10843729972839	3	0.433	1	FALSE
MCTP1	ENST00000515393	Q6DN14	0.458253668842771	3	51.692	2.6262788772583	2	0.493	2	FALSE
HAPLN1	ENST00000274341	P10915	0.458226802804587	3	15.892	1.6968560218811	4	0.488	2	FALSE
METTL16	ENST00000263092	Q86W50	0.458225695049549	3	29.223	1.19801437854767	6	0.405	1	FALSE
SFXN2	ENST00000369893	Q96NB2	0.458176707948548	3	18.547	0.646632969379425	7	0.778	3	FALSE
SLITRK1	ENST00000377084	Q96PX8	0.458175917189724	3	18.69	2.85681080818176	1	0.337	1	FALSE
SORT1	ENST00000256637	Q99523	0.458171680168363	3	43.153	1.53568947315216	4	0.212	0	FALSE
PYGO2	ENST00000368457	Q9BRQ0	0.4581380412014	3	10.566	1.17750442028046	6	0.283	0	FALSE
FCHSD2	ENST00000409418	O94868	0.458128122979599	3	46.356	2.82950091362	1	0.366	1	FALSE
BRF1	ENST00000547530	Q92994	0.458088904045603	3	11.638	1.30187034606934	5	0.787	3	FALSE
LATS2	ENST00000382592	Q9NRM7	0.458088002227847	3	35.407	2.65865182876587	1	0.297	1	FALSE
COX15	ENST00000016171	Q7KZN9	0.458081646311279	3	22.795	2.17345070838928	3	1.327	7	FALSE
GFOD2	ENST00000268797	Q3B7J2	0.458072751600511	3	11.181	2.54656004905701	2	0.819	4	FALSE
MAN1A1	ENST00000368468	P33908	0.458067531163173	3	31.269	2.10860061645508	3	0.462	2	FALSE
ADAMTS15	ENST00000299164	Q8TE58	0.458048376691453	3	32.122	1.7655885219574	4	0.719	3	FALSE
HACL1	ENST00000321169	Q9UJ83	0.458045750642492	3	31.195	3.0502245426178	1	1.007	5	FALSE
DECR2	ENST00000219481	Q9NUI1	0.457989613542293	3	12.75	1.52062225341797	4	1.684	8	FALSE
SLC9A5	ENST00000299798	Q14940	0.457973629436927	3	42.056	2.84378695487976	1	0.691	3	FALSE
LACE1	ENST00000368977	Q8WV93	0.457959348362634	3	26.442	1.13706386089325	6	0.964	5	FALSE
TBC1D10A	ENST00000215790	Q9BXI6	0.457945650082416	3	26.621	2.7346670627594	1	0.59	2	FALSE
DNAJA4	ENST00000394852	Q8WW22	0.457911158410823	3	19.196	1.86950778961182	3	0.752	3	FALSE
PDGFRA	ENST00000257290	P16234	0.457836944204462	3	54.054	2.55590486526489	2	0.169	0	FALSE
ZNF467	ENST00000302017	Q7Z7K2	0.457774923243003	3	18.236	0.37443545460701	8	1.266	6	FALSE
ZNF326	ENST00000340281	Q5BKZ1	0.457728355557581	3	29.527	0.863569021224976	7	0.356	1	FALSE
RLIM	ENST00000349225	Q9NVW2	0.457722525669696	3	19.213	2.90111327171326	1	0.247	0	FALSE
ZNF853	ENST00000457543	P0CG23	0.457689210844952	3	37.542	0.0195602923631668	9	0.518	2	FALSE
ERN1	ENST00000433197	O75460	0.457685874028792	3	49.185	1.61269223690033	4	0.293	1	FALSE
PDE12	ENST00000311180	Q6L8Q7	0.457600500873159	3	19.802	0.861178994178772	7	0.598	2	FALSE
LCMT1	ENST00000399069	Q9UIC8	0.457600169651267	3	20.899	2.58301115036011	2	0.871	4	FALSE
SNIP1	ENST00000296215	Q8TAD8	0.45756640229128	3	18.345	1.03269398212433	6	0.499	2	FALSE
UQCRC1	ENST00000203407	P31930	0.457551790055786	3	26.424	3.16139793395996	1	0.546	2	FALSE
EHMT1	ENST00000460843	Q9H9B1	0.45749852487156	3	66.111	3.02960205078125	1	0.072	0	FALSE
MECOM	ENST00000494292	Q03112	0.457456093493468	3	49.371	4.38208246231079	0	0.06	0	FALSE
USP37	ENST00000418019	Q86T82	0.457420740134767	3	55.514	3.4790153503418	0	0.189	0	FALSE
HIATL1	ENST00000375344	Q5SR56	0.457406549903138	3	24.94	2.23298668861389	2	0.68	3	FALSE
RNF146	ENST00000610153	Q9NTX7	0.457393854294572	3	14.425	2.90482807159424	1	0.436	1	FALSE
MYOM3	ENST00000374434	Q5VTT5	0.457346548113143	3	83.143	1.8816876411438	3	1.106	5	FALSE
EOMES	ENST00000295743	O95936	0.457323469521406	3	25.867	2.67684531211853	1	0.3	1	FALSE
HDAC5	ENST00000586802	Q9UQL6	0.457308626772204	3	55.186	3.34959959983826	0	0.141	0	FALSE
SYT14	ENST00000472886	Q8NB59	0.457287328336027	3	21.959	2.87798357009888	1	0.287	0	FALSE
CA3	ENST00000285381	P07451	0.457278421466563	3	15.471	1.47841155529022	5	0.85	4	FALSE
STARD7	ENST00000337288	Q9NQZ5	0.457165873658119	3	18.887	1.2674343585968	5	0.485	2	FALSE
PTPN1	ENST00000371621	P18031	0.457139505262491	3	27.526	1.65527856349945	4	0.382	1	FALSE
ZNF296	ENST00000303809	Q8WUU4	0.457107392527512	3	14.394	0.380336582660675	8	0.33	1	FALSE
SLC27A1	ENST00000252595	Q6PCB7	0.457101515760108	3	29.408	1.59906101226807	4	1.227	6	FALSE
SLC25A34	ENST00000294454	Q6PIV7	0.457081089319075	3	13.521	0.695308029651642	7	1.345	7	FALSE
SLC37A3	ENST00000326232	Q8NCC5	0.45707232371583	3	31.089	1.71389770507812	4	1.086	5	FALSE
ZFP1	ENST00000393430	Q6P2D0	0.457044182937998	3	16.631	0.630488336086273	7	0.712	3	FALSE
TRIM72	ENST00000322122	Q6ZMU5	0.457040844988048	3	14.921	0.203359425067902	8	1.053	5	FALSE
HCRTR1	ENST00000373706	O43613	0.457033346347431	3	18.155	2.87404274940491	1	0.865	4	FALSE
SNX1	ENST00000559844	Q13596	0.457000093188447	3	32.066	0.974239766597748	6	0.369	1	FALSE
CUTC	ENST00000370476	Q9NTM9	0.456987805238742	3	17.095	2.85297894477844	1	0.844	4	FALSE
PLEKHB1	ENST00000354190	Q9UF11	0.4569595915155	3	14.541	1.040243268013	6	0.993	5	FALSE
PEX3	ENST00000367591	P56589	0.456958524416038	3	25.869	2.14780783653259	3	0.558	2	FALSE
SNTA1	ENST00000217381	Q13424	0.456950718497282	3	18.599	2.0835018157959	3	0.707	3	FALSE
LRRN1	ENST00000319331	Q6UXK5	0.456947237686597	3	19.661	2.16734766960144	3	0.32	1	FALSE
TRIM27	ENST00000377199	P14373	0.456910987704413	3	25.766	0.740258872509003	7	0.244	0	FALSE
SP4	ENST00000222584	Q02446	0.456910584579185	3	32.391	3.24532723426819	1	0.283	0	FALSE
LRRC28	ENST00000301981	Q86X40	0.456898728357988	3	20.639	NA	NA	1.293	6	FALSE
MTMR7	ENST00000180173	Q9Y216	0.45687775441848	3	37.911	1.69220876693726	4	0.982	5	FALSE
RPL3L	ENST00000268661	Q92901	0.456863401974131	3	19.471	2.50056409835815	2	1.607	8	FALSE
GLT8D2	ENST00000548660	Q9H1C3	0.456859471784619	3	20.729	2.24156403541565	2	1.458	7	FALSE
LANCL1	ENST00000431941	O43813	0.456854591212328	3	22.666	3.70774865150452	0	1.23	6	FALSE
P2RX5	ENST00000225328	Q93086	0.456768941576329	3	23.875	1.6467719078064	4	1.267	6	FALSE
ACOX1	ENST00000301608	Q15067	0.456761231914429	3	33.533	3.63414096832275	0	0.506	2	FALSE
DCTN1	ENST00000361874	Q14203	0.456752012070395	3	70.13	3.95512056350708	0	0.364	1	FALSE
TRPM1	ENST00000397795	Q7Z4N2	0.456741168636166	3	77.503	3.29351663589478	0	1.074	5	FALSE
SETD7	ENST00000274031	Q8WTS6	0.456704852251847	3	17.829	1.37143158912659	5	0.737	3	FALSE
TUBGCP3	ENST00000261965	Q96CW5	0.456694358213903	3	58.392	3.19784069061279	1	0.354	1	FALSE
INVS	ENST00000262457	Q9Y283	0.456689350722588	3	50.489	2.29894733428955	2	0.919	4	FALSE
ACHE	ENST00000412389	P22303	0.45668049411256	3	24.226	2.29212522506714	2	0.196	0	FALSE
NRCAM	ENST00000425651	Q92823	0.456676039077764	3	69.776	3.1503734588623	1	0.383	1	FALSE
FAM3D	ENST00000358781	Q96BQ1	0.456672809078069	3	14.748	0.938753426074982	6	0.979	5	FALSE
CNGA4	ENST00000379936	Q8IV77	0.456635380360855	3	22.807	2.47713470458984	2	0.96	5	FALSE
KRT6B	ENST00000252252	P04259	0.456508275459688	3	19.1	1.32778418064117	5	1.272	6	FALSE
APCDD1	ENST00000355285	Q8J025	0.456488222850997	3	19.295	1.63101291656494	4	0.681	3	FALSE
PLXNB2	ENST00000359337	O15031	0.456485721318608	3	89.514	2.05929923057556	3	0.285	0	FALSE
TCEA2	ENST00000343484	Q15560	0.456459123741787	3	16.91	2.36807680130005	2	0.854	4	FALSE
SLC25A45	ENST00000398802	Q8N413	0.45644564198705	3	13.367	0.605131208896637	7	1.361	7	FALSE
ZFAND3	ENST00000287218	Q9H8U3	0.456346581731212	3	12.557	2.28529763221741	2	0.378	1	FALSE
SHC2	ENST00000264554	P98077	0.456327261730492	3	23.635	1.80322623252869	4	1.329	7	FALSE
SNTB1	ENST00000517992	Q13884	0.456243113342519	3	22.843	1.56995928287506	4	0.688	3	FALSE
MED8	ENST00000372457	Q96G25	0.456233794355301	3	15.639	2.12021732330322	3	1.085	5	FALSE
HIC2	ENST00000443632	Q96JB3	0.456230444976306	3	16.802	1.61530935764313	4	0.178	0	FALSE
EPC2	ENST00000258484	Q52LR7	0.456171956318719	3	39.562	4.51160001754761	0	0.159	0	FALSE
ATXN2L	ENST00000336783	Q8WWM7	0.456171780308174	3	52.788	2.7708523273468	1	0.173	0	FALSE
LRP12	ENST00000276654	Q9Y561	0.456120369613408	3	35.793	3.43921160697937	0	0.256	0	FALSE
AKAP10	ENST00000225737	O43572	0.456112029982444	3	35.585	2.58066749572754	2	0.441	1	FALSE
PHKA1	ENST00000373542	P46020	0.456096792030299	3	57.431	2.41262650489807	2	0.547	2	FALSE
HIPK1	ENST00000369558	Q86Z02	0.456092416042023	3	51.87	3.12532639503479	1	0.121	0	FALSE
SCYL1	ENST00000270176	Q96KG9	0.456071989604943	3	42.955	2.78286004066467	1	0.677	3	FALSE
CNNM1	ENST00000356713	Q9NRU3	0.456066629854997	3	30.482	1.83557713031769	4	0.515	2	FALSE
ITGB5	ENST00000296181	P18084	0.455956135359716	3	37.795	2.02042746543884	3	0.706	3	FALSE
EVL	ENST00000402714	Q9UI08	0.455952936137779	3	26.027	2.37848877906799	2	0.242	0	FALSE
AQP9	ENST00000536493	O43315	0.455880669534237	3	13.132	1.0736631155014	6	0.59	2	FALSE
OGFRL1	ENST00000370435	Q5TC84	0.455878251653177	3	17.428	0.870424509048462	7	0.754	3	FALSE
CDH20	ENST00000536675	Q9HBT6	0.455876436216908	3	31.973	3.55338621139526	0	0.411	1	FALSE
CNTN3	ENST00000263665	Q9P232	0.455859549791703	3	51.975	2.34383678436279	2	0.514	2	FALSE
XYLT2	ENST00000017003	Q9H1B5	0.455770095099824	3	34.754	2.84333515167236	1	0.341	1	FALSE
MAG	ENST00000392213	P20916	0.455731739537489	3	27.924	2.36783599853516	2	0.424	1	FALSE
ZNF398	ENST00000475153	Q8TD17	0.455692635597844	3	23.278	0.331617742776871	8	0.509	2	FALSE
CSAD	ENST00000453446	Q9Y600	0.455655351713805	3	28.172	2.68519449234009	1	0.99	5	FALSE
PRDM4	ENST00000228437	Q9UKN5	0.455643401226761	3	27.929	2.65349102020264	1	0.607	2	FALSE
DPYSL4	ENST00000338492	O14531	0.455628855025221	3	28.683	1.83049583435059	4	0.889	4	FALSE
TCEA3	ENST00000450454	O75764	0.455621179748506	3	18.001	2.28994727134705	2	0.73	3	FALSE
MTFR1L	ENST00000374300	Q9H019	0.455614821610701	3	12.687	2.32109642028809	2	0.611	2	FALSE
ANAPC7	ENST00000455511	Q9UJX3	0.45561106856916	3	28.204	3.08422684669495	1	0.373	1	FALSE
KRT17	ENST00000311208	Q04695	0.455602470517355	3	19.932	2.07891225814819	3	1.339	7	FALSE
ANPEP	ENST00000300060	P15144	0.455599244005295	3	51.089	1.9758939743042	3	0.638	3	FALSE
WDR91	ENST00000354475	A4D1P6	0.455572767600097	3	39.102	1.93292939662933	3	0.621	3	FALSE
POMT2	ENST00000261534	Q9UKY4	0.455556604055139	3	43.92	2.0671079158783	3	0.795	4	FALSE
SCAMP3	ENST00000302631	O14828	0.455549133451122	3	20.467	2.52007508277893	2	0.705	3	FALSE
SCCPDH	ENST00000366510	Q8NBX0	0.455539242866756	3	22.141	2.33419704437256	2	1.098	5	FALSE
BAG6	ENST00000375964	P46379	0.455482732478781	3	52.55	2.8557116985321	1	0.174	0	FALSE
ULK3	ENST00000440863	Q6PHR2	0.455482370679512	3	29.068	2.03754854202271	3	0.584	2	FALSE
GTF3A	ENST00000381140	Q92664	0.455467827928129	3	15.086	1.82071793079376	4	1.6	8	FALSE
NR1H4	ENST00000551379	Q96RI1	0.455467701639781	3	27.01	4.20740652084351	0	0.628	3	FALSE
ARHGEF3	ENST00000296315	Q9NR81	0.455440301769047	3	31.388	2.35862731933594	2	0.46	2	FALSE
PGAP3	ENST00000300658	Q96FM1	0.455436954927621	3	15.777	1.34981286525726	5	0.833	4	FALSE
JPH2	ENST00000372980	Q9BR39	0.455426631281657	3	23.323	1.62246060371399	4	0.781	3	FALSE
MLLT1	ENST00000252674	Q03111	0.455416436683415	3	21.882	1.72136056423187	4	0.288	0	FALSE
STAM	ENST00000377524	Q92783	0.455416276482744	3	28.246	2.45604777336121	2	0.372	1	FALSE
SOCS6	ENST00000582322	O14544	0.455399667128415	3	13.496	3.10469818115234	1	0.221	0	FALSE
ECHS1	ENST00000368547	P30084	0.455392724008063	3	13.754	2.16820502281189	3	0.956	5	FALSE
PPP4R4	ENST00000304338	Q6NUP7	0.455377407941101	3	54.133	2.9342930316925	1	0.624	3	FALSE
IGSF21	ENST00000251296	Q96ID5	0.455351336117765	3	20.042	3.14691019058228	1	0.525	2	FALSE
ERBB2	ENST00000269571	P04626	0.455324497096598	3	67.251	2.74183416366577	1	0.397	1	FALSE
ZNF34	ENST00000343459	Q8IZ26	0.455317149762268	3	21.776	-0.45723620057106	9	0.721	3	FALSE
RBM23	ENST00000359890	Q86U06	0.455192058138348	3	27.703	0.582326054573059	7	1.049	5	FALSE
PLD3	ENST00000409281	Q8IV08	0.45518548810565	3	25.198	1.86725068092346	3	0.772	3	FALSE
ZEB2	ENST00000558170	O60315	0.455168738043779	3	44.269	5.37614488601685	0	0.107	0	FALSE
ARFGAP2	ENST00000524782	Q8N6H7	0.455074421542665	3	31.429	2.42751312255859	2	0.54	2	FALSE
TULP4	ENST00000367097	Q9NRJ4	0.455061935682517	3	58.483	2.06658148765564	3	0.133	0	FALSE
UNC5B	ENST00000335350	Q8IZJ1	0.455013064195466	3	44.881	1.96691179275513	3	0.621	3	FALSE
MYB	ENST00000367814	P10242	0.454978533293928	3	36.032	3.56299066543579	0	0.215	0	FALSE
DPP7	ENST00000371579	Q9UHL4	0.454913004271446	3	25.311	1.29700946807861	5	1.605	8	FALSE
MTG1	ENST00000317502	Q9BT17	0.454842895370135	3	16.509	0.258971929550171	8	0.717	3	FALSE
CYC1	ENST00000318911	P08574	0.454827927753965	3	14.318	2.57351899147034	2	0.639	3	FALSE
LRRTM1	ENST00000409148	Q86UE6	0.454686919534064	3	15.804	4.725754737854	0	0.491	2	FALSE
SCUBE2	ENST00000309263	Q9NQ36	0.454668077609233	3	56.871	3.30462217330933	0	0.935	4	FALSE
GINS1	ENST00000262460	Q14691	0.454647198724576	3	14.257	0.656002104282379	7	1.277	6	FALSE
TP73	ENST00000378295	O15350	0.454646691358655	3	30.269	1.2619960308075	5	0.256	0	FALSE
SLC9A9	ENST00000316549	Q8IVB4	0.454566005539977	3	34.129	2.19375061988831	3	0.955	5	FALSE
CRYBB3	ENST00000215855	P26998	0.454546935966369	3	13.189	2.77364683151245	1	1.712	8	FALSE
FLRT3	ENST00000378053	Q9NZU0	0.454499740174759	3	20.217	2.98667216300964	1	0.52	2	FALSE
GANAB	ENST00000356638	Q14697	0.454486408979657	3	61.92	2.79329562187195	1	0.274	0	FALSE
FOXJ3	ENST00000361346	Q9UPW0	0.454349770980507	3	33.929	2.57186651229858	2	0.27	0	FALSE
SETD1A	ENST00000262519	O15047	0.454339716139851	3	67.242	2.63442850112915	2	0.136	0	FALSE
KLHDC1	ENST00000359332	Q8N7A1	0.454322434636589	3	26.985	1.80234336853027	4	0.901	4	FALSE
KAT6B	ENST00000287239	Q8WYB5	0.454290228315799	3	82.188	4.09717130661011	0	0.128	0	FALSE
CHP2	ENST00000300113	O43745	0.45425717378456	3	11.528	0.925132691860199	6	1.465	7	FALSE
TGM1	ENST00000206765	P22735	0.454247070561849	3	38.801	1.98578715324402	3	0.93	4	FALSE
TOMM40L	ENST00000367987	Q969M1	0.454236118027283	3	16.639	1.63634717464447	4	0.466	2	FALSE
NR1D1	ENST00000246672	P20393	0.454226282786049	3	23.206	2.68901824951172	1	0.394	1	FALSE
TTBK1	ENST00000259750	Q5TCY1	0.454226129975742	3	45.01	2.14052081108093	3	0.234	0	FALSE
PLEKHA3	ENST00000234453	Q9HB20	0.454156208807773	3	17.001	0.616633057594299	7	0.697	3	FALSE
CLCN6	ENST00000346436	P51797	0.454154975559052	3	49.732	2.17836880683899	3	0.608	2	FALSE
RDH11	ENST00000381346	Q8TC12	0.45411087641116	3	14.449	1.4179767370224	5	1.345	7	FALSE
CDON	ENST00000392693	Q4KMG0	0.454094163006631	3	56.65	1.22593784332275	5	0.779	3	FALSE
SLC29A4	ENST00000297195	Q7RTT9	0.454077451684554	3	19.746	1.83906304836273	3	0.922	4	FALSE
CHRNA9	ENST00000310169	Q9UGM1	0.454073497494056	3	18.579	2.73119521141052	1	0.98	5	FALSE
REPS1	ENST00000450536	Q96D71	0.454069341490585	3	43.252	2.99784278869629	1	0.304	1	FALSE
CACNG5	ENST00000307139	Q9UF02	0.454069037650004	3	10.207	4.01974105834961	0	1.03	5	FALSE
TRIM29	ENST00000341846	Q14134	0.454030015364386	3	24.288	1.42785823345184	5	0.951	5	FALSE
SP7	ENST00000303846	Q8TDD2	0.454023714484294	3	11.275	1.49090182781219	5	0.558	2	FALSE
NGEF	ENST00000264051	Q8N5V2	0.454001169285045	3	34.194	1.91933190822601	3	0.385	1	FALSE
CALCR	ENST00000394441	P30988	0.453977054306224	3	26.17	2.41652703285217	2	0.79	4	FALSE
DMTN	ENST00000523266	Q08495	0.453878470992189	3	25.088	1.42487382888794	5	0.365	1	FALSE
P4HTM	ENST00000383729	Q9NXG6	0.453814339837549	3	22.833	2.81588292121887	1	0.905	4	FALSE
ARSJ	ENST00000315366	Q5FYB0	0.453788942801355	3	21.115	1.48918032646179	5	1.037	5	FALSE
KCNS1	ENST00000306117	Q96KK3	0.45373568975148	3	13.664	1.12610936164856	6	0.67	3	FALSE
IRX5	ENST00000394636	P78411	0.453599038088995	3	15.723	3.1418662071228	1	0.302	1	FALSE
CTH	ENST00000370938	P32929	0.453587317839485	3	24.096	2.388028383255	2	0.959	5	FALSE
MVP	ENST00000357402	Q14764	0.453584238848625	3	36.777	3.16420841217041	1	0.726	3	FALSE
NR5A1	ENST00000373588	Q13285	0.453564183280753	3	18.14	1.93846619129181	3	0.262	0	FALSE
DTNB	ENST00000406818	O60941	0.453552996693224	3	39.754	3.7108428478241	0	0.79	4	FALSE
ZNF382	ENST00000292928	Q96SR6	0.453510093708159	3	18.662	0.255589485168457	8	0.635	3	FALSE
MKRN2	ENST00000170447	Q9H000	0.453485317065837	3	19.799	1.64561724662781	4	0.664	3	FALSE
KATNB1	ENST00000379661	Q9BVA0	0.453411018652249	3	37.897	3.30262684822083	0	0.609	2	FALSE
LMAN1	ENST00000251047	P49257	0.453384212070167	3	31.063	1.59443509578705	4	0.546	2	FALSE
SH3GLB2	ENST00000372559	Q9NR46	0.453351908389492	3	19.704	3.79006457328796	0	0.733	3	FALSE
COL6A1	ENST00000361866	P12109	0.453332861614	3	63.496	1.62715089321136	4	0.227	0	FALSE
CREB5	ENST00000357727	Q02930	0.453325168789167	3	24.675	2.02089762687683	3	0.48	2	FALSE
EEFSEC	ENST00000254730	P57772	0.453311701238469	3	18.538	3.20912909507751	1	1.181	6	FALSE
ZNF148	ENST00000485866	Q9UQR1	0.453273771467667	3	29.049	3.87924861907959	0	0.103	0	FALSE
TSSK4	ENST00000287913	Q6SA08	0.45321615110272	3	13.513	1.53965318202972	4	1.255	6	FALSE
PNKD	ENST00000273077	Q8N490	0.453213475711457	3	19.231	1.66391372680664	4	1.138	6	FALSE
ABCC1	ENST00000399410	P33527	0.453210204595637	3	76.106	2.45953154563904	2	0.397	1	FALSE
RGP1	ENST00000378078	Q92546	0.453207548296253	3	21.601	1.02377772331238	6	1.125	6	FALSE
ZNF569	ENST00000316950	Q5MCW4	0.453195180665837	3	23.805	0.199219107627869	8	0.97	5	FALSE
MEPCE	ENST00000310512	Q7L2J0	0.45316382188999	3	22.627	2.20929455757141	2	0.21	0	FALSE
SNX14	ENST00000314673	Q9Y5W7	0.453114461578087	3	56.086	3.9840304851532	0	0.827	4	FALSE
C14orf93	ENST00000397382	Q9H972	0.453084658218361	3	20.355	2.08343648910522	3	0.646	3	FALSE
SMAD6	ENST00000288840	O43541	0.45307529845916	3	11.672	2.25766968727112	2	1.975	9	FALSE
EMC1	ENST00000477853	Q8N766	0.453065055002533	3	58.3	1.91048645973206	3	1.009	5	FALSE
B4GALT1	ENST00000379731	P15291	0.453038938262194	3	14.934	1.15703475475311	6	0.704	3	FALSE
ZNF236	ENST00000253159	Q9UL36	0.453007702643803	3	85.213	2.71044397354126	1	0.169	0	FALSE
SLC5A10	ENST00000395645	A0PJK1	0.452941501573304	3	32.4	2.81128025054932	1	1.006	5	FALSE
ZNF420	ENST00000337995	Q8TAQ5	0.452939893482018	3	29.405	0.169630944728851	8	1.028	5	FALSE
PPP1R9A	ENST00000433881	Q9ULJ8	0.452902607391254	3	51.51	1.66521596908569	4	0.401	1	FALSE
CSNK2A3	ENST00000528848	Q8NEV1	0.452796463654311	3	12.49	3.105064868927	1	1.71	8	FALSE
SRD5A1	ENST00000274192	P18405	0.452794244278845	3	12.176	0.0798498764634132	9	1.289	6	FALSE
KIAA1429	ENST00000297591	Q69YN4	0.452792486980719	3	81.532	3.87200236320496	0	0.283	0	FALSE
PAPL	ENST00000331256	Q6ZNF0	0.452741152382456	3	27.9	1.20403170585632	5	0.957	5	FALSE
GALNT9	ENST00000328957	Q9HCQ5	0.452706893415649	3	26.051	1.94872152805328	3	0.651	3	FALSE
PVRL1	ENST00000264025	Q15223	0.452681015037846	3	20.706	1.43914520740509	5	0.572	2	FALSE
SQRDL	ENST00000260324	Q9Y6N5	0.452670748253021	3	21.615	3.27252435684204	0	1.18	6	FALSE
PISD	ENST00000439502	Q9UG56	0.452670712281118	3	18.028	2.25572085380554	2	0.801	4	FALSE
SLC16A10	ENST00000368851	Q8TF71	0.452598564343474	3	17.033	0.667157173156738	7	0.537	2	FALSE
LIG3	ENST00000378526	P49916	0.452596089957958	3	51.191	1.72052621841431	4	0.682	3	FALSE
